Order_ID,Transaction_Date,Product_Category,Unit_Price,Quantity,Discount_Amount,Shipping_City,Payment_Method,Shipping_Cost,Order_Status,Net_Sales,Nama_Bulan,Nama_Hari,Jam_Transaksi
ORD-2024-19346,2024-02-26 13:15:27,Dress Formal,249000,2,146000.0,Tangerang Selatan,COD,12000,Completed,352000.0,February,Monday,13
ORD-2024-19347,2024-02-26 13:19:30,Celana Jeans,233000,1,33000.0,Denpasar,Kartu Kredit,17000,Completed,200000.0,February,Monday,13
ORD-2024-19348,2024-02-26 13:23:01,Kaos Grafis,162000,1,31000.0,Tangerang,Transfer Bank,14000,Completed,131000.0,February,Monday,13
ORD-2024-19349,2024-02-26 14:21:28,Jaket Hoodie,366000,1,99000.0,Surabaya,COD,10000,Completed,267000.0,February,Monday,14
ORD-2024-19350,2024-02-26 14:22:24,Kemeja Formal,161000,2,90000.0,Surabaya,COD,10000,Completed,232000.0,February,Monday,14
ORD-2024-19351,2024-02-26 14:54:24,Jaket Denim,375000,2,193000.0,Medan,COD,16500,Completed,557000.0,February,Monday,14
ORD-2024-19352,2024-02-26 15:06:13,Celana Pendek,190000,2,101000.0,Sorong,E-Wallet,65000,Completed,279000.0,February,Monday,15
ORD-2024-19353,2024-02-26 16:04:02,Blouse,156000,2,51000.0,Tangerang,Transfer Bank,0,Completed,261000.0,February,Monday,16
ORD-2024-19354,2024-02-26 16:11:09,Kaos Polos,133000,1,31000.0,Denpasar,Transfer Bank,22500,Returned,102000.0,February,Monday,16
ORD-2024-19355,2024-02-26 17:16:58,Celana Chino,304000,4,267000.0,Batam,E-Wallet,25000,Completed,949000.0,February,Monday,17
ORD-2024-19356,2024-02-26 18:34:38,Celana Jeans,232000,1,69000.0,Tangerang Selatan,E-Wallet,10500,Completed,163000.0,February,Monday,18
ORD-2024-19357,2024-02-26 18:46:49,Dress Casual,192000,3,143000.0,Denpasar,Transfer Bank,18500,Completed,433000.0,February,Monday,18
ORD-2024-19358,2024-02-26 19:18:09,Jaket Hoodie,333000,3,217000.0,Denpasar,Kartu Kredit,15000,Completed,782000.0,February,Monday,19
ORD-2024-19359,2024-02-26 19:40:48,Kemeja Casual,175000,1,20000.0,Sukabumi,Transfer Bank,24000,Completed,155000.0,February,Monday,19
ORD-2024-19360,2024-02-26 19:43:42,Jaket Windbreaker,213000,2,110000.0,Solo,Transfer Bank,19500,Completed,316000.0,February,Monday,19
ORD-2024-19361,2024-02-26 19:44:28,Kemeja Casual,233000,2,84000.0,Medan,E-Wallet,20000,Completed,382000.0,February,Monday,19
ORD-2024-19362,2024-02-26 19:45:11,Celana Jeans,210000,4,123000.0,Kediri,COD,16000,Completed,717000.0,February,Monday,19
ORD-2024-19363,2024-02-26 19:48:44,Jaket Denim,341000,1,75000.0,Kupang,Transfer Bank,46500,Completed,266000.0,February,Monday,19
ORD-2024-19364,2024-02-26 19:53:34,Celana Chino,228000,1,24000.0,Bandung,E-Wallet,11000,Returned,204000.0,February,Monday,19
ORD-2024-19365,2024-02-26 19:57:50,Kaos Grafis,128000,4,82000.0,Tangerang Selatan,E-Wallet,10000,Completed,430000.0,February,Monday,19
ORD-2024-19366,2024-02-26 19:59:04,Celana Jeans,185000,4,143000.0,Pontianak,Kartu Kredit,42000,Completed,597000.0,February,Monday,19
ORD-2024-19367,2024-02-26 20:12:29,Rok Midi,210000,3,66000.0,Jakarta Timur,E-Wallet,9000,Completed,564000.0,February,Monday,20
ORD-2024-19368,2024-02-26 20:39:44,Kemeja Casual,122000,2,51000.0,Jakarta Utara,E-Wallet,14500,Cancelled,193000.0,February,Monday,20
ORD-2024-19369,2024-02-26 20:49:06,Celana Jeans,241000,3,136000.0,Bogor,Kartu Kredit,12500,Completed,587000.0,February,Monday,20
ORD-2024-19370,2024-02-26 20:51:51,Celana Pendek,184000,1,54000.0,Tangerang,E-Wallet,14000,Completed,130000.0,February,Monday,20
ORD-2024-19371,2024-02-26 20:55:42,Celana Chino,167000,2,35000.0,Bandung,COD,14500,Completed,299000.0,February,Monday,20
ORD-2024-19372,2024-02-26 21:03:27,Kemeja Formal,380000,1,69000.0,Solo,E-Wallet,15500,Completed,311000.0,February,Monday,21
ORD-2024-19373,2024-02-26 21:12:52,Celana Pendek,135000,3,115000.0,Pekanbaru,Transfer Bank,17000,Completed,290000.0,February,Monday,21
ORD-2024-19374,2024-02-26 21:16:17,Jaket Denim,430000,1,49000.0,Jakarta Utara,Transfer Bank,11500,Completed,381000.0,February,Monday,21
ORD-2024-19375,2024-02-26 21:27:13,Jaket Denim,470000,3,188000.0,Malang,COD,19000,Completed,1222000.0,February,Monday,21
ORD-2024-19376,2024-02-26 22:28:20,Dress Formal,298000,1,83000.0,Batam,E-Wallet,18500,Completed,215000.0,February,Monday,22
ORD-2024-19377,2024-02-26 22:33:24,Dress Casual,210000,3,145000.0,Badung,E-Wallet,12500,Completed,485000.0,February,Monday,22
ORD-2024-19378,2024-02-26 23:59:41,Blouse,180000,1,45000.0,Kupang,COD,69500,Completed,135000.0,February,Monday,23
ORD-2024-19379,2024-02-27 03:52:56,Kaos Grafis,109000,2,28000.0,Bandung,E-Wallet,13000,Completed,190000.0,February,Tuesday,3
ORD-2024-19380,2024-02-27 05:02:23,Jaket Denim,228000,4,213000.0,Jakarta Pusat,E-Wallet,12500,Completed,699000.0,February,Tuesday,5
ORD-2024-19381,2024-02-27 06:11:22,Celana Pendek,121000,3,96000.0,Jember,E-Wallet,22000,Completed,267000.0,February,Tuesday,6
ORD-2024-19382,2024-02-27 07:37:23,Celana Jeans,211000,4,103000.0,Pekanbaru,COD,19500,Completed,741000.0,February,Tuesday,7
ORD-2024-19383,2024-02-27 07:42:30,Celana Jeans,277000,2,88000.0,Purwokerto,Transfer Bank,23000,Completed,466000.0,February,Tuesday,7
ORD-2024-19384,2024-02-27 08:02:11,Celana Jeans,261000,1,62000.0,Palembang,Kartu Kredit,19500,Completed,199000.0,February,Tuesday,8
ORD-2024-19385,2024-02-27 09:38:53,Polo Shirt,152000,1,34000.0,Solo,COD,20000,Completed,118000.0,February,Tuesday,9
ORD-2024-19386,2024-02-27 09:45:09,Blouse,168000,1,46000.0,Bandung,Transfer Bank,12500,Completed,122000.0,February,Tuesday,9
ORD-2024-19387,2024-02-27 10:01:30,Polo Shirt,140000,2,38000.0,Jakarta Barat,COD,12500,Completed,242000.0,February,Tuesday,10
ORD-2024-19388,2024-02-27 10:47:45,Outer,408000,4,360000.0,Jakarta Selatan,E-Wallet,11000,Completed,1272000.0,February,Tuesday,10
ORD-2024-19389,2024-02-27 11:03:11,Kaos Polos,68000,3,60000.0,Depok,Transfer Bank,14000,Completed,144000.0,February,Tuesday,11
ORD-2024-19390,2024-02-27 11:05:36,Kemeja Casual,227000,1,39000.0,Jakarta Barat,Lainnya,14000,Completed,188000.0,February,Tuesday,11
ORD-2024-19391,2024-02-27 11:46:23,Polo Shirt,133000,1,26000.0,Jakarta Barat,E-Wallet,14500,Completed,107000.0,February,Tuesday,11
ORD-2024-19392,2024-02-27 11:54:16,Celana Pendek,110000,2,65000.0,Malang,COD,21500,Cancelled,155000.0,February,Tuesday,11
ORD-2024-19393,2024-02-27 11:58:24,Tank Top,97000,1,24000.0,Samarinda,COD,35000,Completed,73000.0,February,Tuesday,11
ORD-2024-19394,2024-02-27 12:01:21,Sweater,129000,2,29000.0,Tangerang Selatan,Transfer Bank,12500,Completed,229000.0,February,Tuesday,12
ORD-2024-19395,2024-02-27 12:46:10,Cardigan,145000,4,62000.0,Malang,Transfer Bank,22000,Completed,518000.0,February,Tuesday,12
ORD-2024-19396,2024-02-27 12:48:32,Kaos Polos,149000,4,158000.0,Medan,E-Wallet,23500,Completed,438000.0,February,Tuesday,12
ORD-2024-19397,2024-02-27 13:19:48,Celana Chino,344000,1,41000.0,Surabaya,COD,13000,Completed,303000.0,February,Tuesday,13
ORD-2024-19398,2024-02-27 13:23:50,Sweater,292000,2,105000.0,Bandar Lampung,Lainnya,19500,Completed,479000.0,February,Tuesday,13
ORD-2024-19399,2024-02-27 13:30:29,Kemeja Formal,327000,3,229000.0,Jakarta Barat,Lainnya,14000,Completed,752000.0,February,Tuesday,13
ORD-2024-19400,2024-02-27 13:57:08,Jaket Hoodie,158000,1,24000.0,Surabaya,E-Wallet,10000,Completed,134000.0,February,Tuesday,13
ORD-2024-19401,2024-02-27 14:38:18,Celana Chino,315000,1,89000.0,Semarang,COD,14500,Completed,226000.0,February,Tuesday,14
ORD-2024-19402,2024-02-27 14:41:37,Dress Casual,243000,1,53000.0,Jember,COD,21000,Completed,190000.0,February,Tuesday,14
ORD-2024-19403,2024-02-27 15:08:35,Kaos Grafis,87000,5,87000.0,Jakarta Barat,E-Wallet,12000,Completed,348000.0,February,Tuesday,15
ORD-2024-19404,2024-02-27 17:09:33,Celana Pendek,111000,3,34000.0,Jakarta Selatan,COD,11500,Completed,299000.0,February,Tuesday,17
ORD-2024-19405,2024-02-27 17:42:52,Kemeja Casual,145000,1,17000.0,Surabaya,Transfer Bank,11500,Completed,128000.0,February,Tuesday,17
ORD-2024-19406,2024-02-27 17:48:48,Jaket Hoodie,350000,4,240000.0,Jember,E-Wallet,22500,Completed,1160000.0,February,Tuesday,17
ORD-2024-19407,2024-02-27 19:47:02,Kemeja Casual,119000,2,71000.0,Manado,E-Wallet,32500,Completed,167000.0,February,Tuesday,19
ORD-2024-19408,2024-02-27 19:48:57,Kemeja Formal,197000,2,108000.0,Jakarta Pusat,Kartu Kredit,10500,Completed,286000.0,February,Tuesday,19
ORD-2024-19409,2024-02-27 20:10:20,Outer,358000,2,88000.0,Palembang,E-Wallet,22500,Completed,628000.0,February,Tuesday,20
ORD-2024-19410,2024-02-27 20:17:04,Rok Mini,153000,3,52000.0,Bekasi,Transfer Bank,12500,Completed,407000.0,February,Tuesday,20
ORD-2024-19411,2024-02-27 20:19:20,Celana Chino,246000,2,77000.0,Batam,E-Wallet,24500,Completed,415000.0,February,Tuesday,20
ORD-2024-19412,2024-02-27 20:21:03,Jaket Hoodie,167000,2,46000.0,Surabaya,COD,11000,Completed,288000.0,February,Tuesday,20
ORD-2024-19413,2024-02-27 20:24:37,Dress Formal,233000,1,55000.0,Balikpapan,Transfer Bank,43500,Completed,178000.0,February,Tuesday,20
ORD-2024-19414,2024-02-27 20:49:29,Kaos Polos,99000,3,68000.0,Medan,E-Wallet,20500,Completed,229000.0,February,Tuesday,20
ORD-2024-19415,2024-02-27 20:58:51,Sweater,167000,1,37000.0,Malang,E-Wallet,19000,Completed,130000.0,February,Tuesday,20
ORD-2024-19416,2024-02-27 21:11:55,Celana Pendek,108000,4,57000.0,Solo,Transfer Bank,21000,Completed,375000.0,February,Tuesday,21
ORD-2024-19417,2024-02-27 21:43:37,Cardigan,144000,3,58000.0,Cirebon,E-Wallet,25000,Completed,374000.0,February,Tuesday,21
ORD-2024-19418,2024-02-27 21:54:04,Kaos Polos,86000,2,33000.0,Medan,COD,20500,Completed,139000.0,February,Tuesday,21
ORD-2024-19419,2024-02-27 22:05:52,Celana Pendek,89000,2,25000.0,Jakarta Utara,E-Wallet,10500,Completed,153000.0,February,Tuesday,22
ORD-2024-19420,2024-02-27 22:12:50,Kaos Polos,73000,4,62000.0,Yogyakarta,E-Wallet,15500,Completed,230000.0,February,Tuesday,22
ORD-2024-19421,2024-02-27 23:35:02,Celana Pendek,169000,2,100000.0,Depok,COD,9500,Returned,238000.0,February,Tuesday,23
ORD-2024-19422,2024-02-27 23:48:05,Kemeja Casual,293000,3,123000.0,Manado,Transfer Bank,43000,Returned,756000.0,February,Tuesday,23
ORD-2024-19423,2024-02-28 02:30:03,Kaos Polos,86000,1,14000.0,Malang,COD,19500,Completed,72000.0,February,Wednesday,2
ORD-2024-19424,2024-02-28 04:37:20,Dress Formal,403000,1,114000.0,Jakarta Barat,E-Wallet,9000,Completed,289000.0,February,Wednesday,4
ORD-2024-19425,2024-02-28 06:06:39,Sweater,176000,1,45000.0,Jakarta Pusat,Transfer Bank,9000,Completed,131000.0,February,Wednesday,6
ORD-2024-19426,2024-02-28 06:23:02,Kemeja Formal,181000,1,21000.0,Bekasi,Kartu Kredit,11000,Completed,160000.0,February,Wednesday,6
ORD-2024-19427,2024-02-28 07:28:09,Dress Formal,465000,4,225000.0,Pontianak,Kartu Kredit,34500,Completed,1635000.0,February,Wednesday,7
ORD-2024-19428,2024-02-28 08:11:55,Rok Midi,156000,1,29000.0,Bandung,Transfer Bank,14000,Completed,127000.0,February,Wednesday,8
ORD-2024-19429,2024-02-28 08:12:13,Celana Pendek,104000,3,77000.0,Medan,E-Wallet,23500,Completed,235000.0,February,Wednesday,8
ORD-2024-19430,2024-02-28 08:25:06,Blouse,193000,3,159000.0,Bogor,COD,9000,Completed,420000.0,February,Wednesday,8
ORD-2024-19431,2024-02-28 11:08:37,Blouse,209000,2,72000.0,Jakarta Utara,E-Wallet,9000,Completed,346000.0,February,Wednesday,11
ORD-2024-19432,2024-02-28 11:08:43,Jaket Windbreaker,307000,3,214000.0,Bekasi,Transfer Bank,11000,Completed,707000.0,February,Wednesday,11
ORD-2024-19433,2024-02-28 11:14:37,Sweater,213000,4,214000.0,Sukabumi,Transfer Bank,21500,Completed,638000.0,February,Wednesday,11
ORD-2024-19434,2024-02-28 11:36:15,Tank Top,102000,2,25000.0,Solo,Transfer Bank,24000,Completed,179000.0,February,Wednesday,11
ORD-2024-19435,2024-02-28 11:39:31,Kaos Grafis,182000,4,86000.0,Tangerang Selatan,Kartu Kredit,10500,Completed,642000.0,February,Wednesday,11
ORD-2024-19436,2024-02-28 11:44:21,Blouse,170000,1,24000.0,Jakarta Timur,COD,9500,Completed,146000.0,February,Wednesday,11
ORD-2024-19437,2024-02-28 11:58:12,Kemeja Casual,247000,1,38000.0,Jakarta Selatan,COD,11500,Returned,209000.0,February,Wednesday,11
ORD-2024-19438,2024-02-28 12:04:47,Celana Jeans,177000,1,38000.0,Medan,Kartu Kredit,19500,Completed,139000.0,February,Wednesday,12
ORD-2024-19439,2024-02-28 12:11:12,Kaos Grafis,117000,4,100000.0,Jayapura,E-Wallet,50000,Completed,368000.0,February,Wednesday,12
ORD-2024-19440,2024-02-28 12:18:51,Jaket Hoodie,297000,2,92000.0,Manado,E-Wallet,35000,Completed,502000.0,February,Wednesday,12
ORD-2024-19441,2024-02-28 12:27:43,Kemeja Casual,110000,2,23000.0,Manado,E-Wallet,32500,Completed,197000.0,February,Wednesday,12
ORD-2024-19442,2024-02-28 12:31:57,Polo Shirt,141000,3,47000.0,Jakarta Barat,COD,11000,Completed,376000.0,February,Wednesday,12
ORD-2024-19443,2024-02-28 12:39:49,Kemeja Formal,378000,3,252000.0,Jakarta Selatan,Transfer Bank,12000,Completed,882000.0,February,Wednesday,12
ORD-2024-19444,2024-02-28 12:51:56,Polo Shirt,139000,2,51000.0,Bekasi,E-Wallet,13000,Completed,227000.0,February,Wednesday,12
ORD-2024-19445,2024-02-28 13:33:43,Cardigan,282000,3,230000.0,Bandung,Kartu Kredit,12000,Completed,616000.0,February,Wednesday,13
ORD-2024-19446,2024-02-28 14:25:20,Jaket Denim,488000,2,131000.0,Jakarta Selatan,COD,12000,Completed,845000.0,February,Wednesday,14
ORD-2024-19447,2024-02-28 14:59:12,Outer,379000,1,84000.0,Jakarta Utara,Transfer Bank,13000,Completed,295000.0,February,Wednesday,14
ORD-2024-19448,2024-02-28 15:08:14,Celana Jeans,375000,2,111000.0,Bogor,E-Wallet,9000,Completed,639000.0,February,Wednesday,15
ORD-2024-19449,2024-02-28 15:32:34,Celana Jeans,236000,2,73000.0,Bekasi,E-Wallet,10500,Completed,399000.0,February,Wednesday,15
ORD-2024-19450,2024-02-28 16:06:19,Polo Shirt,237000,1,36000.0,Jakarta Timur,COD,11500,Completed,201000.0,February,Wednesday,16
ORD-2024-19451,2024-02-28 17:35:53,Rok Mini,103000,1,17000.0,Kupang,Transfer Bank,64500,Completed,86000.0,February,Wednesday,17
ORD-2024-19452,2024-02-28 17:44:42,Dress Formal,308000,1,73000.0,Tangerang,Transfer Bank,10500,Returned,235000.0,February,Wednesday,17
ORD-2024-19453,2024-02-28 18:08:34,Kaos Polos,74000,4,57000.0,Jakarta Timur,E-Wallet,12000,Completed,239000.0,February,Wednesday,18
ORD-2024-19454,2024-02-28 19:06:30,Celana Jeans,253000,2,148000.0,Samarinda,COD,33500,Completed,358000.0,February,Wednesday,19
ORD-2024-19455,2024-02-28 19:19:26,Jaket Windbreaker,340000,1,51000.0,Jakarta Timur,E-Wallet,11500,Completed,289000.0,February,Wednesday,19
ORD-2024-19456,2024-02-28 19:46:42,Blouse,254000,2,58000.0,Jember,E-Wallet,18000,Completed,450000.0,February,Wednesday,19
ORD-2024-19457,2024-02-28 19:54:30,Celana Pendek,192000,3,134000.0,Jakarta Timur,E-Wallet,11500,Completed,442000.0,February,Wednesday,19
ORD-2024-19458,2024-02-28 19:59:54,Sweater,225000,2,100000.0,Batam,Kartu Kredit,21000,Completed,350000.0,February,Wednesday,19
ORD-2024-19459,2024-02-28 20:14:25,Jaket Hoodie,382000,1,70000.0,Surabaya,E-Wallet,11000,Completed,312000.0,February,Wednesday,20
ORD-2024-19460,2024-02-28 20:20:33,Kaos Grafis,130000,1,37000.0,Mataram,E-Wallet,35500,Completed,93000.0,February,Wednesday,20
ORD-2024-19461,2024-02-28 20:35:41,Tank Top,117000,3,62000.0,Bogor,Transfer Bank,9500,Completed,289000.0,February,Wednesday,20
ORD-2024-19462,2024-02-28 20:36:49,Jaket Denim,495000,1,107000.0,Pontianak,E-Wallet,39000,Completed,388000.0,February,Wednesday,20
ORD-2024-19463,2024-02-28 20:40:56,Cardigan,159000,1,22000.0,Surabaya,Transfer Bank,13500,Completed,137000.0,February,Wednesday,20
ORD-2024-19464,2024-02-28 20:52:32,Celana Chino,211000,4,155000.0,Jakarta Selatan,COD,11500,Cancelled,689000.0,February,Wednesday,20
ORD-2024-19465,2024-02-28 20:59:59,Kemeja Casual,215000,2,124000.0,Banjarmasin,Transfer Bank,32500,Completed,306000.0,February,Wednesday,20
ORD-2024-19466,2024-02-28 21:37:22,Polo Shirt,248000,1,35000.0,Solo,COD,16000,Completed,213000.0,February,Wednesday,21
ORD-2024-19467,2024-02-28 21:38:19,Dress Casual,182000,3,158000.0,Yogyakarta,E-Wallet,18000,Completed,388000.0,February,Wednesday,21
ORD-2024-19468,2024-02-28 21:41:00,Kaos Polos,85000,1,25000.0,Jakarta Timur,COD,14500,Completed,60000.0,February,Wednesday,21
ORD-2024-19469,2024-02-28 21:51:59,Kemeja Casual,110000,2,54000.0,Banjarmasin,Transfer Bank,33500,Completed,166000.0,February,Wednesday,21
ORD-2024-19470,2024-02-28 21:53:07,Blouse,182000,1,25000.0,Jakarta Pusat,Transfer Bank,11000,Completed,157000.0,February,Wednesday,21
ORD-2024-19471,2024-02-28 23:00:55,Cardigan,133000,5,196000.0,Jakarta Pusat,COD,13500,Cancelled,469000.0,February,Wednesday,23
ORD-2024-19472,2024-02-28 23:09:20,Celana Pendek,88000,3,28000.0,Jakarta Utara,COD,10500,Completed,236000.0,February,Wednesday,23
ORD-2024-19473,2024-02-28 23:38:47,Celana Jeans,0,5,309000.0,Denpasar,E-Wallet,19000,Completed,-309000.0,February,Wednesday,23
ORD-2024-19474,2024-02-28 23:43:32,Sweater,198000,2,53000.0,Jakarta Timur,Kartu Kredit,11500,Completed,343000.0,February,Wednesday,23
ORD-2024-19475,2024-02-28 23:44:04,Cardigan,125000,3,101000.0,Bandung,E-Wallet,12500,Cancelled,274000.0,February,Wednesday,23
ORD-2024-19476,2024-02-29 03:37:32,Kaos Grafis,131000,1,39000.0,Jakarta Barat,Transfer Bank,10500,Completed,92000.0,February,Thursday,3
ORD-2024-19477,2024-02-29 06:03:56,Kemeja Casual,100000,1,24000.0,Tangerang,Transfer Bank,10500,Completed,76000.0,February,Thursday,6
ORD-2024-19478,2024-02-29 06:55:31,Dress Formal,211000,1,54000.0,Jakarta Barat,Kartu Kredit,14500,Completed,157000.0,February,Thursday,6
ORD-2024-19479,2024-02-29 10:01:35,Celana Chino,343000,1,37000.0,Sukabumi,E-Wallet,21500,Completed,306000.0,February,Thursday,10
ORD-2024-19480,2024-02-29 11:15:27,Cardigan,274000,1,53000.0,Batam,E-Wallet,20500,Completed,221000.0,February,Thursday,11
ORD-2024-19481,2024-02-29 11:17:22,Rok Mini,208000,2,117000.0,Solo,E-Wallet,25000,Completed,299000.0,February,Thursday,11
ORD-2024-19482,2024-02-29 11:53:26,Kemeja Formal,229000,1,53000.0,Jember,E-Wallet,24000,Completed,176000.0,February,Thursday,11
ORD-2024-19483,2024-02-29 12:19:25,Celana Jeans,333000,1,99000.0,Kediri,E-Wallet,17500,Completed,234000.0,February,Thursday,12
ORD-2024-19484,2024-02-29 12:42:12,Jaket Denim,367000,1,53000.0,Tasikmalaya,E-Wallet,24000,Completed,314000.0,February,Thursday,12
ORD-2024-19485,2024-02-29 14:48:44,Blouse,234000,4,182000.0,Malang,Transfer Bank,19000,Completed,754000.0,February,Thursday,14
ORD-2024-19486,2024-02-29 15:00:39,Kemeja Formal,376000,3,154000.0,Malang,E-Wallet,22000,Completed,974000.0,February,Thursday,15
ORD-2024-19487,2024-02-29 15:16:15,Rok Mini,205000,1,51000.0,Depok,E-Wallet,13000,Completed,154000.0,February,Thursday,15
ORD-2024-19488,2024-02-29 15:35:26,Sweater,273000,4,148000.0,Jakarta Barat,E-Wallet,11000,Completed,944000.0,February,Thursday,15
ORD-2024-19489,2024-02-29 15:38:18,Kaos Grafis,138000,3,64000.0,Jakarta Utara,E-Wallet,11000,Completed,350000.0,February,Thursday,15
ORD-2024-19490,2024-02-29 15:54:17,Blouse,278000,2,105000.0,Denpasar,COD,17500,Completed,451000.0,February,Thursday,15
ORD-2024-19491,2024-02-29 16:18:29,Cardigan,133000,1,36000.0,Sukabumi,E-Wallet,21000,Completed,97000.0,February,Thursday,16
ORD-2024-19492,2024-02-29 16:22:58,Jaket Windbreaker,216000,1,30000.0,Bogor,E-Wallet,12000,Completed,186000.0,February,Thursday,16
ORD-2024-19493,2024-02-29 16:36:59,Kemeja Casual,167000,2,81000.0,Yogyakarta,E-Wallet,21500,Returned,253000.0,February,Thursday,16
ORD-2024-19494,2024-02-29 16:56:26,Kemeja Casual,131000,2,29000.0,Ambon,COD,69500,Cancelled,233000.0,February,Thursday,16
ORD-2024-19495,2024-02-29 16:57:56,Celana Chino,171000,4,167000.0,Balikpapan,E-Wallet,41000,Completed,517000.0,February,Thursday,16
ORD-2024-19496,2024-02-29 18:50:18,Sweater,248000,1,38000.0,Depok,E-Wallet,14500,Completed,210000.0,February,Thursday,18
ORD-2024-19497,2024-02-29 19:31:00,Jaket Denim,440000,1,130000.0,Solo,E-Wallet,15500,Completed,310000.0,February,Thursday,19
ORD-2024-19498,2024-02-29 19:47:32,Blouse,132000,2,51000.0,Bandung,COD,10000,Completed,213000.0,February,Thursday,19
ORD-2024-19499,2024-02-29 20:28:27,Kaos Polos,99000,2,58000.0,Sorong,E-Wallet,66500,Completed,140000.0,February,Thursday,20
ORD-2024-19500,2024-02-29 20:47:13,Cardigan,288000,1,44000.0,Palembang,COD,16500,Completed,244000.0,February,Thursday,20
ORD-2024-19501,2024-02-29 20:57:22,Tank Top,121000,1,33000.0,Yogyakarta,COD,20000,Cancelled,88000.0,February,Thursday,20
ORD-2024-19502,2024-02-29 21:01:06,Tank Top,59000,2,34000.0,Bogor,COD,10500,Completed,84000.0,February,Thursday,21
ORD-2024-19503,2024-02-29 21:07:12,Jaket Windbreaker,395000,1,83000.0,Jakarta Utara,Transfer Bank,14500,Completed,312000.0,February,Thursday,21
ORD-2024-19504,2024-02-29 21:12:07,Jaket Windbreaker,414000,2,89000.0,Bogor,E-Wallet,9500,Completed,739000.0,February,Thursday,21
ORD-2024-19505,2024-02-29 21:23:38,Dress Casual,147000,1,40000.0,Denpasar,Kartu Kredit,23500,Completed,107000.0,February,Thursday,21
ORD-2024-19506,2024-02-29 21:26:02,Rok Midi,166000,1,18000.0,Bandung,E-Wallet,13500,Completed,148000.0,February,Thursday,21
ORD-2024-19507,2024-02-29 21:29:40,Dress Formal,439000,1,71000.0,Tangerang Selatan,COD,12500,Completed,368000.0,February,Thursday,21
ORD-2024-19508,2024-02-29 21:43:13,Rok Midi,212000,1,55000.0,Jakarta Timur,E-Wallet,13000,Completed,157000.0,February,Thursday,21
ORD-2024-19509,2024-02-29 21:47:16,Celana Jeans,326000,3,104000.0,Yogyakarta,Transfer Bank,20500,Completed,874000.0,February,Thursday,21
ORD-2024-19510,2024-02-29 22:35:10,Celana Jeans,369000,1,40000.0,Bekasi,Transfer Bank,11000,Cancelled,329000.0,February,Thursday,22
ORD-2024-19511,2024-02-29 23:49:30,Dress Formal,325000,2,98000.0,Padang,COD,19500,Completed,552000.0,February,Thursday,23
ORD-2024-19512,2024-03-01 06:14:10,Kaos Polos,63000,2,19000.0,Bandung,Transfer Bank,10000,Completed,107000.0,March,Friday,6
ORD-2024-19513,2024-03-01 08:05:56,Outer,193000,3,170000.0,Bandar Lampung,E-Wallet,20500,Completed,409000.0,March,Friday,8
ORD-2024-19514,2024-03-01 09:47:54,Outer,359000,3,168000.0,Makassar,Transfer Bank,17000,Completed,909000.0,March,Friday,9
ORD-2024-19515,2024-03-01 09:58:25,Celana Pendek,131000,4,133000.0,Semarang,COD,12000,Completed,391000.0,March,Friday,9
ORD-2024-19516,2024-03-01 10:36:43,Kaos Grafis,135000,2,50000.0,Mataram,Transfer Bank,37500,Completed,220000.0,March,Friday,10
ORD-2024-19517,2024-03-01 10:52:40,Jaket Hoodie,328000,4,390000.0,Yogyakarta,E-Wallet,22000,Cancelled,922000.0,March,Friday,10
ORD-2024-19518,2024-03-01 11:04:37,Blouse,113000,1,17000.0,Solo,COD,17500,Completed,96000.0,March,Friday,11
ORD-2024-19519,2024-03-01 11:08:29,Dress Formal,0,1,47000.0,Pekanbaru,E-Wallet,15000,Completed,-47000.0,March,Friday,11
ORD-2024-19520,2024-03-01 11:18:28,Jaket Hoodie,204000,1,29000.0,Bandar Lampung,E-Wallet,20500,Completed,175000.0,March,Friday,11
ORD-2024-19521,2024-03-01 11:33:59,Kaos Grafis,92000,3,81000.0,Jakarta Selatan,Transfer Bank,10000,Completed,195000.0,March,Friday,11
ORD-2024-19522,2024-03-01 11:44:08,Dress Formal,479000,1,106000.0,Manado,Transfer Bank,39000,Completed,373000.0,March,Friday,11
ORD-2024-19523,2024-03-01 11:55:11,Blouse,155000,1,37000.0,Jakarta Selatan,Transfer Bank,12500,Completed,118000.0,March,Friday,11
ORD-2024-19524,2024-03-01 12:20:31,Kaos Polos,76000,4,70000.0,Tangerang,COD,9000,Returned,234000.0,March,Friday,12
ORD-2024-19525,2024-03-01 12:28:17,Kemeja Casual,258000,2,93000.0,Jakarta Barat,Transfer Bank,11500,Cancelled,423000.0,March,Friday,12
ORD-2024-19526,2024-03-01 12:58:33,Polo Shirt,170000,1,46000.0,Tangerang,E-Wallet,10000,Completed,124000.0,March,Friday,12
ORD-2024-19527,2024-03-01 13:09:16,Polo Shirt,187000,1,27000.0,Sorong,E-Wallet,71500,Completed,160000.0,March,Friday,13
ORD-2024-19528,2024-03-01 13:33:07,Celana Chino,336000,2,142000.0,Jakarta Selatan,E-Wallet,14000,Completed,530000.0,March,Friday,13
ORD-2024-19529,2024-03-01 15:34:53,Kaos Polos,116000,1,17000.0,Pontianak,COD,42000,Completed,99000.0,March,Friday,15
ORD-2024-19530,2024-03-01 15:45:36,Jaket Hoodie,223000,2,130000.0,Mataram,COD,31500,Cancelled,316000.0,March,Friday,15
